Id,Pred
2022_1235_1293,0.6508132401209461
2022_1235_1314,0.4787867204008178
2022_1235_1266,0.5255761231679024
2022_1235_1362,0.39356482330733655
2022_1235_1439,0.4761031751098682
2022_1235_1461,0.6208648068751208
2022_1235_1463,0.9030983568321278
2022_1235_1389,0.839939536974056
2022_1235_1313,0.9455943182680574
2022_1235_1242,0.1706719808951175
2022_1235_1458,0.48104539365697974
2022_1235_1344,0.39356482330733655
2022_1235_1261,0.31983722269519654
2022_1235_1425,0.5193171344321048
2022_1235_1361,0.4116638097332225
2022_1235_1274,0.555082106577754
2022_1235_1350,0.6350531749449543
2022_1235_1355,0.7092964015823826
2022_1235_1240,0.8356332521788229
2022_1235_1411,0.9510261608160618
2022_1235_1394,0.9646650458550222
2022_1235_1437,0.268660883227148
2022_1235_1397,0.1353820605461219
2022_1235_1326,0.47121377518234275
2022_1235_1371,0.5249176263317511
2022_1235_1395,0.5015018857075897
2022_1235_1260,0.45868459999328975
2022_1235_1276,0.5107910394702759
2022_1235_1412,0.5140416197471018
2022_1235_1255,0.8981357207487152
2022_1235_1460,0.9156992165668714
2022_1235_1403,0.2362997632684348
2022_1235_1277,0.4714946371384974
2022_1235_1272,0.4088354757929793
2022_1235_1353,0.628911477365901
2022_1235_1323,0.5858075285174146
2022_1235_1308,0.6326016401518065
2022_1235_1436,0.7098406039081938
2022_1235_1286,0.8835163409645197
2022_1350_1417,0.12447786840059079
2022_1350_1388,0.2583885342129272
2022_1350_1400,0.275474062391571
2022_1350_1362,0.26245735243308316
2022_1350_1439,0.3325790366283195
2022_1350_1461,0.4731102799965579
2022_1350_1463,0.8363410416406599
2022_1350_1389,0.7420967310788603
2022_1350_1458,0.3369897275471476
2022_1350_1425,0.37201636929121723
2022_1350_1361,0.27728386166007796
2022_1350_1355,0.5722619949946628
2022_1350_1411,0.914148349203119
2022_1350_1394,0.9373812308148014
2022_1350_1437,0.16765892536687588
2022_1350_1397,0.07906857073107491
2022_1350_1371,0.37727512345470027
2022_1350_1395,0.35551692626283216
2022_1350_1412,0.36709445486042735
2022_1350_1460,0.8562409919246824
2022_1350_1403,0.14505087402525088
2022_1350_1353,0.4816748646561911
2022_1350_1436,0.5729082621323496
2022_1355_1417,0.0924255873036405
2022_1355_1388,0.19972079874246942
2022_1355_1400,0.21404667783432715
2022_1355_1362,0.20311880975002922
2022_1355_1439,0.26304094159596175
2022_1355_1461,0.3914212529816718
2022_1355_1463,0.7854261598372434
2022_1355_1389,0.6733147657836493
2022_1355_1458,0.26689820353067245
2022_1355_1425,0.2979130794197618
2022_1355_1361,0.2155729886219413
2022_1355_1411,0.8840846715421351
2022_1355_1394,0.9146940783471355
2022_1355_1437,0.12608908079270317
2022_1355_1397,0.05793517758229923
2022_1355_1371,0.3026291248497423
2022_1355_1395,0.2832179847303567
2022_1355_1412,0.29351334316695876
2022_1355_1460,0.8101114207382104
2022_1355_1403,0.10835679330737134
2022_1355_1436,0.4900132190911296
2022_1159_1246,0.053748526159990595
2022_1159_1345,0.05010048558124533
2022_1159_1417,0.04390747465591298
2022_1159_1388,0.10115662829291805
2022_1159_1400,0.10937883873739093
2022_1159_1293,0.2481795464677362
2022_1159_1314,0.1399307836277513
2022_1159_1266,0.16402675895054802
2022_1159_1362,0.10309371617060929
2022_1159_1439,0.13864129243182746
2022_1159_1231,0.09599536697311478
2022_1159_1461,0.224829549771058
2022_1159_1463,0.6227352109818771
2022_1159_1389,0.48171250735253807
2022_1159_1313,0.7548010271408698
2022_1159_1242,0.03516746540148795
2022_1159_1458,0.14102342220576222
2022_1159_1344,0.10309371617060929
2022_1159_1234,0.04136718173352446
2022_1159_1261,0.07688231539847167
2022_1159_1425,0.16061572979601704
2022_1159_1361,0.11026349928082084
2022_1159_1166,0.1426304450079981
2022_1159_1274,0.18097812872268576
2022_1159_1235,0.14360196783833604
2022_1159_1350,0.23559134685265343
2022_1159_1355,0.3017472118803721
2022_1159_1240,0.47380618673589436
2022_1159_1411,0.7747438785018048
2022_1159_1394,0.8286298015064232
2022_1159_1437,0.061089037624142924
2022_1159_1397,0.02698422790339834
2022_1159_1228,0.08251116916565855
2022_1159_1222,0.027158107677461994
2022_1159_1161,0.1148795251997708
2022_1159_1326,0.13631576245043117
2022_1159_1371,0.16366497930047458
2022_1159_1395,0.15123424361563423
2022_1159_1260,0.1304937530156003
2022_1159_1276,0.15606669444113924
2022_1159_1412,0.15778796928954414
2022_1159_1255,0.6096209011474438
2022_1159_1174,0.5874160775109359
2022_1159_1460,0.6579868814405386
2022_1159_1211,0.018415518260723414
2022_1159_1181,0.0630994173095626
2022_1159_1403,0.05195445591907488
2022_1159_1163,0.06981100675616024
2022_1159_1277,0.13644852019014467
2022_1159_1272,0.10912185788833718
2022_1159_1172,0.1583150748085359
2022_1159_1353,0.23086897174719956
2022_1159_1323,0.20031922886925374
2022_1159_1308,0.23369441345355182
2022_1159_1436,0.3023038918112882
2022_1159_1286,0.5732681867792645
2022_1159_1168,0.5298619151030798
2022_1159_1209,0.5735911575641589
2022_1240_1246,0.057513427849488485
2022_1240_1345,0.05362433553763808
2022_1240_1417,0.04701729561991499
2022_1240_1388,0.10786376921125089
2022_1240_1400,0.1165604526531755
2022_1240_1293,0.2617957008093605
2022_1240_1314,0.1487832711899657
2022_1240_1266,0.1740950710736965
2022_1240_1362,0.10991358896651363
2022_1240_1439,0.14742618584906553
2022_1240_1461,0.2375694373795427
2022_1240_1463,0.6394235344378589
2022_1240_1389,0.4996265693345087
2022_1240_1313,0.7678254646518697
2022_1240_1242,0.03768265825235982
2022_1240_1458,0.14993298357696624
2022_1240_1344,0.10991358896651363
2022_1240_1261,0.08212701899219484
2022_1240_1425,0.17051737312973617
2022_1240_1361,0.11749553547454561
2022_1240_1274,0.19184816431192453
2022_1240_1350,0.24874536415636142
2022_1240_1355,0.3170628781605728
2022_1240_1411,0.7870079174801334
2022_1240_1394,0.8385713292342527
2022_1240_1437,0.0653326165107759
2022_1240_1397,0.02893170196129727
2022_1240_1326,0.14497810239763767
2022_1240_1371,0.17371569920401592
2022_1240_1395,0.1606682399773542
2022_1240_1260,0.13884560240941463
2022_1240_1276,0.16574327368914019
2022_1240_1412,0.1675500840669905
2022_1240_1255,0.6265414394876717
2022_1240_1460,0.6739323350104287
2022_1240_1403,0.05560107327664779
2022_1240_1277,0.1451178789052815
2022_1240_1272,0.11628880201387806
2022_1240_1353,0.2438434292513706
2022_1240_1323,0.2120501769027958
2022_1240_1308,0.2467767097085089
2022_1240_1436,0.3176349600036318
2022_1240_1286,0.5907065047746839
2022_1411_1417,0.012969926877586243
2022_1411_1439,0.044027357494990066
2022_1411_1461,0.07663028069231244
2022_1411_1463,0.3207945178278616
2022_1411_1458,0.04486851491200017
2022_1411_1425,0.05190936450018514
2022_1411_1437,0.018276650222952124
2022_1411_1412,0.05087945231577707
2022_1411_1460,0.35503924732483005
2022_1411_1436,0.11030319108417218
2022_1394_1417,0.009300406695293955
2022_1394_1400,0.024490256236541684
2022_1394_1439,0.031854486326258265
2022_1394_1461,0.05597098423631518
2022_1394_1463,0.2522950908862398
2022_1394_1458,0.03247097642386422
2022_1394_1425,0.03764305421180874
2022_1394_1411,0.4128275324644022
2022_1394_1437,0.013125689805578974
2022_1394_1397,0.00563710914225031
2022_1394_1395,0.03514361114729777
2022_1394_1412,0.03688518192517639
2022_1394_1460,0.282266392024863
2022_1394_1403,0.01107839595908725
2022_1394_1436,0.08136572561465534
2022_1112_1124,0.6099218245666735
2022_1112_1246,0.6703426724436601
2022_1112_1345,0.6537585955768203
2022_1112_1417,0.6217910573239107
2022_1112_1388,0.8011486153068781
2022_1112_1400,0.8146972689231148
2022_1112_1293,0.9219817287598188
2022_1112_1314,0.8534677809834369
2022_1112_1266,0.8753768842847235
2022_1112_1362,0.8044927507825548
2022_1112_1439,0.852117497395632
2022_1112_1231,0.7917312811952577
2022_1112_1461,0.9121510751612913
2022_1112_1463,0.9833589477986977
2022_1112_1389,0.9708224726445698
2022_1112_1313,0.9910073252306141
2022_1112_1242,0.5661338026616108
2022_1112_1120,0.6292139105021994
2022_1112_1458,0.8545958763003667
2022_1112_1344,0.8044927507825548
2022_1112_1234,0.6070448441016438
2022_1112_1261,0.7488421500540646
2022_1112_1425,0.8726142342206366
2022_1112_1361,0.8160595148877546
2022_1112_1166,0.8562289097882996
2022_1112_1274,0.8877730360063217
2022_1112_1235,0.8572013860128489
2022_1112_1350,0.9168977074873174
2022_1112_1355,0.939285438814044
2022_1112_1159,0.971959820119739
2022_1112_1240,0.9699113360575188
2022_1112_1411,0.9919437791192609
2022_1112_1394,0.9942562051558178
2022_1112_1437,0.6996305547379574
2022_1112_1397,0.4981949296369614
2022_1112_1228,0.7630041241655204
2022_1112_1222,0.4998453721504453
2022_1112_1161,0.8228952636014438
2022_1112_1326,0.8496289957379668
2022_1112_1371,0.8750885166016887
2022_1112_1395,0.8644759195011071
2022_1112_1260,0.8430802039657443
2022_1112_1276,0.8687711971824843
2022_1112_1412,0.8702473798460045
2022_1112_1151,0.9540014729424978
2022_1112_1255,0.9824267238225746
2022_1112_1174,0.9807578271103495
2022_1112_1460,0.9856883076249016
2022_1112_1136,0.9889443305249701
2022_1112_1211,0.40178167004849796
2022_1112_1181,0.7068350264997436
2022_1112_1403,0.6623741793534383
2022_1112_1116,0.7071085558558635
2022_1112_1163,0.7287582045161497
2022_1112_1277,0.8497729428728066
2022_1112_1129,0.8094288319999062
2022_1112_1272,0.8142982795435094
2022_1112_1172,0.870693997143116
2022_1112_1353,0.9148632972763868
2022_1112_1323,0.89967575737005
2022_1112_1308,0.916089302518135
2022_1112_1436,0.9394358600464062
2022_1112_1286,0.9796302717748276
2022_1112_1168,0.9758144573870365
2022_1112_1209,0.9796566026245651
2022_1437_1439,0.6982339744004372
2022_1437_1461,0.8065556419280697
2022_1437_1463,0.9595616300915931
2022_1437_1458,0.7023905831063675
2022_1437_1460,0.9651038516414406
2022_1397_1417,0.6362128591765815
2022_1397_1400,0.8238471138325525
2022_1397_1439,0.8597377271267143
2022_1397_1461,0.9169792305366814
2022_1397_1463,0.9843407217905414
2022_1397_1458,0.862109063717051
2022_1397_1425,0.879327858343313
2022_1397_1411,0.992422975426838
2022_1397_1437,0.7124568010893408
2022_1397_1412,0.8770681713660808
2022_1397_1460,0.9865345379313933
2022_1397_1403,0.6760547048664279
2022_1397_1436,0.9428583904322199
2022_1228_1246,0.4037611685040134
2022_1228_1345,0.3860489177145039
2022_1228_1417,0.3537957685681755
2022_1228_1388,0.572959368048246
2022_1228_1400,0.5941800088827817
2022_1228_1293,0.7973848819431627
2022_1228_1314,0.6598238578588685
2022_1228_1266,0.70052672101324
2022_1228_1362,0.5781202088021509
2022_1228_1439,0.6574054500795573
2022_1228_1231,0.5586881765201297
2022_1228_1461,0.775674344704324
2022_1228_1463,0.9516415951601855
2022_1228_1389,0.9172223428067723
2022_1228_1313,0.9734743296947712
2022_1228_1242,0.3029142160837759
2022_1228_1458,0.6618520853746152
2022_1228_1344,0.5781202088021509
2022_1228_1234,0.3396967422733867
2022_1228_1261,0.4982233809417396
2022_1228_1425,0.6952374452192766
2022_1228_1361,0.5963601969765723
2022_1228_1274,0.7248482863253495
2022_1228_1235,0.6665638280520984
2022_1228_1350,0.7860655509309745
2022_1228_1355,0.8374509324516455
2022_1228_1240,0.9147843365462759
2022_1228_1411,0.9761927235877863
2022_1228_1394,0.9829485530421015
2022_1228_1437,0.4368357946187213
2022_1228_1397,0.248472914476986
2022_1228_1326,0.6529747874718995
2022_1228_1371,0.6999724336048033
2022_1228_1395,0.6799236639294086
2022_1228_1260,0.641475542626585
2022_1228_1276,0.6879567807838111
2022_1228_1412,0.6907428980226042
2022_1228_1255,0.9490246851184566
2022_1228_1460,0.9582220256993973
2022_1228_1403,0.3951629873809821
2022_1228_1277,0.6532301535923535
2022_1228_1272,0.5935430935687317
2022_1228_1353,0.7815912035042138
2022_1228_1323,0.7491480997354579
2022_1228_1308,0.7842838608626641
2022_1228_1436,0.8378100852167196
2022_1228_1286,0.9412308980214557
2022_1222_1246,0.6824437430659093
2022_1222_1345,0.666165264411415
2022_1222_1417,0.6347031505523392
2022_1222_1388,0.8098103756220432
2022_1222_1400,0.8228993249554342
2022_1222_1293,0.925867159827964
2022_1222_1314,0.8602481145720469
2022_1222_1266,0.8812844548791331
2022_1222_1362,0.8130428370938743
2022_1222_1439,0.8589499853339322
2022_1222_1231,0.8007012045645473
2022_1222_1461,0.9164817389866067
2022_1222_1463,0.9842399479369172
2022_1222_1389,0.9723485081657307
2022_1222_1313,0.9914869151871625
2022_1222_1242,0.5796615191136497
2022_1222_1458,0.8613324917858609
2022_1222_1344,0.8130428370938743
2022_1222_1234,0.6201528288109269
2022_1222_1261,0.7590972136865307
2022_1222_1425,0.8786346074082254
2022_1222_1361,0.8242142840115055
2022_1222_1274,0.893164701886411
2022_1222_1235,0.8638365209400699
2022_1222_1350,0.9210146399620142
2022_1222_1355,0.9423629900190862
2022_1222_1240,0.9714836258480269
2022_1222_1411,0.9923738112096223
2022_1222_1394,0.9945634790275489
2022_1222_1437,0.711119833037363
2022_1222_1397,0.5120150549722815
2022_1222_1228,0.7728563365675933
2022_1222_1326,0.8565571033816153
2022_1222_1371,0.8810078986840709
2022_1222_1395,0.8708239799654949
2022_1222_1260,0.8502568592238522
2022_1222_1276,0.8749471675270829
2022_1222_1412,0.876363763994402
2022_1222_1255,0.9833562418536144
2022_1222_1460,0.9864476878042815
2022_1222_1403,0.6746257788364493
2022_1222_1277,0.8566955370020061
2022_1222_1272,0.8225141486242993
2022_1222_1353,0.9190721199056376
2022_1222_1323,0.9045570637206557
2022_1222_1308,0.9202428001280517
2022_1222_1436,0.9425062532796589
2022_1222_1286,0.9807047997853732
2022_1161_1246,0.2922740702529259
2022_1161_1345,0.277178952234148
2022_1161_1417,0.250313129694138
2022_1161_1388,0.4500146403862226
2022_1161_1400,0.47171160337023615
2022_1161_1293,0.7058851242731737
2022_1161_1314,0.5418921074944828
2022_1161_1266,0.5878925642225855
2022_1161_1362,0.455248630345741
2022_1161_1439,0.5392207822056803
2022_1161_1231,0.4356814856674029
2022_1161_1461,0.678325430605502
2022_1161_1463,0.9230836412462329
2022_1161_1389,0.8710915419044788
2022_1161_1313,0.9572301860928352
2022_1161_1242,0.20948938594010016
2022_1161_1458,0.5441376871106451
2022_1161_1344,0.455248630345741
2022_1161_1234,0.23881393289253908
2022_1161_1261,0.37715212510527263
2022_1161_1425,0.5818015404105563
2022_1161_1361,0.47396725114298566
2022_1161_1166,0.5474109102948049
2022_1161_1274,0.6163519520813353
2022_1161_1235,0.5493728961475571
2022_1161_1350,0.6914321669537955
2022_1161_1355,0.7585663512961569
2022_1161_1240,0.8674911528385434
2022_1161_1411,0.9615475492218751
2022_1161_1394,0.972341514809555
2022_1161_1437,0.321134919685176
2022_1161_1397,0.16779712549299522
2022_1161_1228,0.39534970172581696
2022_1161_1222,0.1687210321928772
2022_1161_1326,0.5343443084802272
2022_1161_1371,0.5872526357649686
2022_1161_1395,0.5643594353835447
2022_1161_1260,0.521792933676418
2022_1161_1276,0.5734734770750705
2022_1161_1412,0.5766527559450085
2022_1161_1255,0.9190527740979401
2022_1161_1174,0.9119050703766527
2022_1161_1460,0.9332776683431717
2022_1161_1211,0.12002988108214781
2022_1161_1181,0.3287070988601146
2022_1161_1403,0.284915536075148
2022_1161_1163,0.35302496392114446
2022_1161_1277,0.5346247549681797
2022_1161_1272,0.4710535859602188
2022_1161_1172,0.5776194574691048
2022_1161_1353,0.6857697959513505
2022_1161_1323,0.6455480351723266
2022_1161_1308,0.6891739914706583
2022_1161_1436,0.7590496516699015
2022_1161_1286,0.907124941824954
2022_1161_1168,0.8912348639954196
2022_1161_1209,0.9072361214492846
2022_1326_1345,0.26518048946091666
2022_1326_1417,0.23909294720384092
2022_1326_1388,0.4350374275532003
2022_1326_1400,0.4566117945886852
2022_1326_1362,0.44023665705316617
2022_1326_1439,0.5241038561575482
2022_1326_1461,0.6649363712295026
2022_1326_1463,0.9186605384979479
2022_1326_1389,0.8641187278873146
2022_1326_1458,0.5290411819481246
2022_1326_1344,0.44023665705316617
2022_1326_1425,0.5669596962854514
2022_1326_1361,0.4588579528240373
2022_1326_1350,0.6783299468288373
2022_1326_1355,0.7472728078419864
2022_1326_1411,0.9592386554788055
2022_1326_1394,0.9706609734327943
2022_1326_1437,0.30804459805231094
2022_1326_1397,0.1594888154598055
2022_1326_1371,0.5724620869770426
2022_1326_1395,0.5493780201140493
2022_1326_1412,0.5617658207022139
2022_1326_1460,0.9293959391353366
2022_1326_1403,0.27270852584386013
2022_1326_1353,0.6725410111937222
2022_1326_1436,0.7477711984548578
2022_1371_1417,0.18208109043509554
2022_1371_1388,0.35297684053125306
2022_1371_1400,0.3731696821273192
2022_1371_1439,0.43827594370660616
2022_1371_1461,0.5843650881489864
2022_1371_1463,0.8889078135896581
2022_1371_1389,0.8183601211796916
2022_1371_1458,0.44315764712232986
2022_1371_1425,0.4812101504538874
2022_1371_1411,0.9434145273556355
2022_1371_1394,0.959081997012749
2022_1371_1437,0.23977213822642413
2022_1371_1397,0.11850243960194912
2022_1371_1395,0.4634417905721965
2022_1371_1412,0.475938456621066
2022_1371_1460,0.9031560963493874
2022_1371_1403,0.2098920891610782
2022_1371_1436,0.6774566903891155
2022_1395_1417,0.19627077497618856
2022_1395_1400,0.39505828395517567
2022_1395_1439,0.46117378217295674
2022_1395_1461,0.6066524588267167
2022_1395_1463,0.8977230250131463
2022_1395_1458,0.4660989033437054
2022_1395_1425,0.5043371495935128
2022_1395_1411,0.9481568597812347
2022_1395_1437,0.25704480810769104
2022_1395_1397,0.1285159161654026
2022_1395_1412,0.4990558183797989
2022_1395_1460,0.9109539587758848
2022_1395_1403,0.22565116886488334
2022_1395_1436,0.6973376812495331
2022_1260_1345,0.24938852963827357
2022_1260_1417,0.22438016044347542
2022_1260_1388,0.41484074852033637
2022_1260_1400,0.4361868155945828
2022_1260_1293,0.6752668771322876
2022_1260_1314,0.506145791497877
2022_1260_1266,0.5527733010784379
2022_1260_1362,0.4199780347200715
2022_1260_1439,0.503457022195227
2022_1260_1461,0.6462758365709438
2022_1260_1463,0.9122661103562532
2022_1260_1389,0.8541174367699252
2022_1260_1313,0.9509598986528329
2022_1260_1458,0.5084076357713097
2022_1260_1344,0.4199780347200715
2022_1260_1261,0.34411005585239485
2022_1260_1425,0.5465635616455233
2022_1260_1361,0.4384135636735469
2022_1260_1274,0.5819332827879008
2022_1260_1350,0.6600339620468066
2022_1260_1355,0.7313451027234855
2022_1260_1411,0.9558810379451056
2022_1260_1394,0.9682130630466591
2022_1260_1437,0.29070988035906437
2022_1260_1397,0.14871713679728576
2022_1260_1326,0.49855403345283505
2022_1260_1371,0.5521203847905661
2022_1260_1395,0.5288419587544464
2022_1260_1276,0.5380908912548998
2022_1260_1412,0.5413229644495557
2022_1260_1460,0.9237754389223555
2022_1260_1403,0.2566248231586892
2022_1260_1277,0.49883581840566815
2022_1260_1272,0.43553749858754837
2022_1260_1353,0.6540836716829422
2022_1260_1323,0.6121002159837325
2022_1260_1308,0.6576597747809303
2022_1260_1436,0.7318636329489162
2022_1260_1286,0.8943199326135638
2022_1276_1345,0.23583950174544854
2022_1276_1417,0.21180642192764093
2022_1276_1388,0.39705778323257823
2022_1276_1400,0.41814267859628895
2022_1276_1293,0.6588905590463521
2022_1276_1314,0.48771102161826646
2022_1276_1362,0.4021261864392918
2022_1276_1439,0.4850240033217516
2022_1276_1461,0.6292402300374761
2022_1276_1463,0.9061811354380879
2022_1276_1389,0.8446860598003295
2022_1276_1313,0.9474038891434348
2022_1276_1458,0.48997221833102916
2022_1276_1344,0.4021261864392918
2022_1276_1425,0.5282312635626109
2022_1276_1361,0.4203459869749178
2022_1276_1350,0.6432952412975416
2022_1276_1355,0.7166099717552162
2022_1276_1411,0.9526641089005595
2022_1276_1394,0.9658632100408867
2022_1276_1437,0.27574059687568275
2022_1276_1397,0.13962013391012418
2022_1276_1326,0.4801269493810548
2022_1276_1371,0.5338211282060258
2022_1276_1395,0.510434942492852
2022_1276_1412,0.5229637140679405
2022_1276_1460,0.9184173317687445
2022_1276_1403,0.24280982888704555
2022_1276_1277,0.4804082973799474
2022_1276_1353,0.6372130110650233
2022_1276_1323,0.5944515299024689
2022_1276_1308,0.6408677622677559
2022_1276_1436,0.7171459427136702
2022_1276_1286,0.8871442419073318
2022_1412_1417,0.18857475997438164
2022_1412_1439,0.44889195111561603
2022_1412_1461,0.5947729031861669
2022_1412_1463,0.8930848920043222
2022_1412_1458,0.4537963738235991
2022_1412_1425,0.4919553258286155
2022_1412_1437,0.2477001902933507
2022_1412_1460,0.9068535763051278
2022_1412_1436,0.6867828719236216
2022_1151_1246,0.0861830989829805
2022_1151_1345,0.0805209750896893
2022_1151_1417,0.07084809654962747
2022_1151_1388,0.15743969784249992
2022_1151_1400,0.16937464944813152
2022_1151_1293,0.3540442512307148
2022_1151_1314,0.2126828624719484
2022_1151_1266,0.24572740128748904
2022_1151_1362,0.16026240455581703
2022_1151_1439,0.21088733283329317
2022_1151_1231,0.1498856024284207
2022_1151_1461,0.3250401707760539
2022_1151_1463,0.7326697148123755
2022_1151_1389,0.6067934406468127
2022_1151_1313,0.8363640911116774
2022_1151_1242,0.05706549475991218
2022_1151_1458,0.21420209868368653
2022_1151_1344,0.16026240455581703
2022_1151_1234,0.06685813318562388
2022_1151_1261,0.12148471385850784
2022_1151_1425,0.24110738169185636
2022_1151_1361,0.1706515802790493
2022_1151_1166,0.21643290898481057
2022_1151_1274,0.268411171914022
2022_1151_1235,0.21777944394699142
2022_1151_1350,0.3385040449382189
2022_1151_1355,0.4177648729697417
2022_1151_1159,0.6165155649729855
2022_1151_1240,0.5992076462652419
2022_1151_1411,0.8509828284207586
2022_1151_1394,0.8892382163683514
2022_1151_1437,0.09749683887176513
2022_1151_1397,0.044019206784428236
2022_1151_1228,0.12991949462998245
2022_1151_1222,0.044297858408633824
2022_1151_1161,0.17729191786312237
2022_1151_1326,0.20764209717737112
2022_1151_1371,0.24523828446660964
2022_1151_1395,0.22830316713360085
2022_1151_1260,0.19947734219393723
2022_1151_1276,0.23491664445345342
2022_1151_1412,0.23726307180366774
2022_1151_1255,0.7216688846356906
2022_1151_1174,0.7027295414867787
2022_1151_1460,0.7615819035872534
2022_1151_1211,0.030209066870990692
2022_1151_1181,0.10057701684234015
2022_1151_1403,0.08340181856023793
2022_1151_1163,0.11080347729531102
2022_1151_1277,0.20782760432649255
2022_1151_1272,0.1690034590159364
2022_1151_1172,0.23798065171985414
2022_1151_1353,0.3326164192132935
2022_1151_1323,0.29374498488824125
2022_1151_1308,0.3361428641167396
2022_1151_1436,0.41840733407402236
2022_1151_1286,0.6904521280570594
2022_1151_1168,0.6517240176957871
2022_1151_1209,0.6907342550156359
2022_1255_1345,0.031855578435201634
2022_1255_1417,0.027851726647042177
2022_1255_1388,0.06560287848051886
2022_1255_1400,0.07116400996632205
2022_1255_1293,0.17076881173881114
2022_1255_1314,0.09214608957709002
2022_1255_1266,0.10905695062610261
2022_1255_1362,0.06690981480316681
2022_1255_1439,0.09125022514868782
2022_1255_1461,0.1532177278628215
2022_1255_1463,0.5073321876301172
2022_1255_1389,0.36701921354505124
2022_1255_1313,0.6575828212641798
2022_1255_1458,0.09290591039609103
2022_1255_1344,0.06690981480316681
2022_1255_1261,0.049391493430275456
2022_1255_1425,0.10664322340902756
2022_1255_1361,0.07176449270964542
2022_1255_1274,0.12115073822450687
2022_1255_1350,0.16126483315563941
2022_1255_1355,0.21234718013470885
2022_1255_1411,0.6821025505222963
2022_1255_1394,0.7510283042281966
2022_1255_1437,0.039006795106940814
2022_1255_1397,0.017006765502515207
2022_1255_1326,0.08963689613713398
2022_1255_1371,0.10880063365225219
2022_1255_1395,0.10003852638620565
2022_1255_1260,0.08561091287141469
2022_1255_1276,0.10343445466226266
2022_1255_1412,0.10464722331757839
2022_1255_1460,0.5454969638473078
2022_1255_1403,0.03305789163115805
2022_1255_1277,0.08972891632096046
2022_1255_1272,0.07098965669147932
2022_1255_1353,0.157724905026121
2022_1255_1323,0.13515317712180938
2022_1255_1308,0.15984122063791736
2022_1255_1436,0.21278919161030832
2022_1255_1286,0.4559531378038619
2022_1174_1246,0.03737021285335768
2022_1174_1345,0.034792933472519154
2022_1174_1417,0.030431497176900517
2022_1174_1388,0.07142245692186205
2022_1174_1400,0.0774360288384971
2022_1174_1293,0.18407969130508067
2022_1174_1314,0.10006812895479397
2022_1174_1266,0.11824350127415882
2022_1174_1362,0.07283629319701347
2022_1174_1439,0.0991036524056177
2022_1174_1231,0.06766409984042326
2022_1174_1461,0.16543348605349273
2022_1174_1463,0.5301063517470093
2022_1174_1389,0.3884611167237483
2022_1174_1313,0.6778221714057703
2022_1174_1242,0.024305757239247376
2022_1174_1458,0.10088601439067925
2022_1174_1344,0.07283629319701347
2022_1174_1234,0.028647503847651433
2022_1174_1261,0.053855860705452945
2022_1174_1425,0.11565284398089688
2022_1174_1361,0.07808498581094626
2022_1174_1274,0.13120599887664486
2022_1174_1235,0.10281851295522569
2022_1174_1350,0.1739903447193522
2022_1174_1355,0.22800783241203165
2022_1174_1240,0.380960330352044
2022_1174_1411,0.7015503808548377
2022_1174_1394,0.7676955660740409
2022_1174_1437,0.042574555571522205
2022_1174_1397,0.01860124038671076
2022_1174_1228,0.05790460712590617
2022_1174_1222,0.018722141614691323
2022_1174_1326,0.09736634955794003
2022_1174_1371,0.11796845197167032
2022_1174_1395,0.10855796249689761
2022_1174_1260,0.09302867900920565
2022_1174_1276,0.11220703557497727
2022_1174_1412,0.11350964032021688
2022_1174_1255,0.5162732827450088
2022_1174_1460,0.5680091336945928
2022_1174_1211,0.012659872563532478
2022_1174_1181,0.04400419791584416
2022_1174_1403,0.03610197607741678
2022_1174_1277,0.09746545517305184
2022_1174_1272,0.07724758696629917
2022_1174_1353,0.17022777238994669
2022_1174_1323,0.14617730915700564
2022_1174_1308,0.1724774952458363
2022_1174_1436,0.2284729865628997
2022_1174_1286,0.47866173293085024
2022_1174_1209,0.4789912310478193
2022_1460_1461,0.12836127621538862
2022_1460_1463,0.45596146471932014
2022_1136_1246,0.021794587605913466
2022_1136_1345,0.02026888111700648
2022_1136_1417,0.017694716933447346
2022_1136_1388,0.04227743666530668
2022_1136_1400,0.045958532571057656
2022_1136_1293,0.11463863814899966
2022_1136_1314,0.05998897133325728
2022_1136_1266,0.07146283208150586
2022_1136_1362,0.043141139692328495
2022_1136_1439,0.059385294867063766
2022_1136_1231,0.03998669166107705
2022_1136_1461,0.10214581892575256
2022_1136_1463,0.39300653272523717
2022_1136_1389,0.2671660989480989
2022_1136_1313,0.5469904801424734
2022_1136_1242,0.014095567053812149
2022_1136_1458,0.06050130104168261
2022_1136_1344,0.043141139692328495
2022_1136_1234,0.016644576977682863
2022_1136_1261,0.03163494581387644
2022_1136_1425,0.06981596326275724
2022_1136_1361,0.04635694597899728
2022_1136_1166,0.06125617516633837
2022_1136_1274,0.07976087187568058
2022_1136_1235,0.061713316553225206
2022_1136_1350,0.10785223193986553
2022_1136_1355,0.14493929350876514
2022_1136_1159,0.2752559137783104
2022_1136_1240,0.26100778287236537
2022_1136_1411,0.5743028082425786
2022_1136_1394,0.6547718776852012
2022_1136_1437,0.024885875510169946
2022_1136_1397,0.010760934256454462
2022_1136_1228,0.03407334033463842
2022_1136_1222,0.010831438797523883
2022_1136_1161,0.04844327874422994
2022_1136_1326,0.058299203889873336
2022_1136_1371,0.07128780287633817
2022_1136_1395,0.06532529532775401
2022_1136_1260,0.05559477774693965
2022_1136_1276,0.06763139567493494
2022_1136_1412,0.06845642630795495
